;08/01/2026;Parkir di Depo Pelita;-;5191;4000;0
;08/01/2026;Parkir di Depo Pelita;-;1111;0;4000
;08/01/2026;Pembelian 32 pcs keju prochizz quick melt slice isi 5 di Yu Bar Frozen Food;-;1131;352000;0
;08/01/2026;Pembelian 32 pcs keju prochizz quick melt slice isi 5 di Yu Bar Frozen Food;-;2111;0;352000
;08/01/2026;Pembelian 10 renteng dan 5 pcs keju prochizz slice isi 2;-;1131;121000;0
;08/01/2026;Pembelian 10 renteng dan 5 pcs keju prochizz slice isi 2;-;2111;0;121000
;08/01/2026;Pembelian 2345 pcs beef patty ke CV Mas Brengozz;-;1131;6331500;0
;08/01/2026;Pembelian 2345 pcs beef patty ke CV Mas Brengozz;-;2111;0;6331500
;08/01/2026;Pembelian 391 pack roti bun di Sokaraja;-;1131;3519000;0
;08/01/2026;Pembelian 391 pack roti bun di Sokaraja;-;2111;0;3519000
;08/01/2026;Pembelian 22 kg selada dan 30 kg tomat ke Bu Dewi;-;1131;600000;0
;08/01/2026;Pembelian 22 kg selada dan 30 kg tomat ke Bu Dewi;-;2111;0;600000
;08/01/2026;Pembelian 2345 pcs pisang ulin SPPG Kutabanjarnegara ke Bu Lis;-;1131;2227750;0
;08/01/2026;Pembelian 2345 pcs pisang ulin SPPG Kutabanjarnegara ke Bu Lis;-;2111;0;2227750
;08/01/2026;Pembelian 400 kg apel fuji SPPG Kutabanjarnegara ke Bu Lis;-;1131;13600000;0
;08/01/2026;Pembelian 400 kg apel fuji SPPG Kutabanjarnegara ke Bu Lis;-;2111;0;13600000
;08/01/2026;Pembelian 1050 pcs bollen pisang dan 1295 roti abon ke Bu Sri;-;1131;6510000;0
;08/01/2026;Pembelian 1050 pcs bollen pisang dan 1295 roti abon ke Bu Sri;-;2111;0;6498000
;08/01/2026;Pembelian 1050 pcs bollen pisang dan 1295 roti abon ke Bu Sri;-;6111;0;12000
;08/01/2026;Pengiriman SPPG Kutabanjarnegara;-;5111;42932775;0
;08/01/2026;Pengiriman SPPG Kutabanjarnegara;-;1131;0;42932775
;08/01/2026;Pengiriman SPPG Kutabanjarnegara;-;1121;52648730;0
;08/01/2026;Pengiriman SPPG Kutabanjarnegara;-;4111;0;52648730
;08/01/2026;Reimburse pembelian kerupuk finna ke Mas Denny (pembelian 7/1);-;2111;261000;0
;08/01/2026;Reimburse pembelian kerupuk finna ke Mas Denny (pembelian 7/1);-;1111;0;261000
;08/01/2026;Reimburse pembelian keju slice ke Mas Denny (pembelian 8/1);-;2111;473000;0
;08/01/2026;Reimburse pembelian keju slice ke Mas Denny (pembelian 8/1);-;1111;0;473000
;08/01/2026;Piutang Pak Sodik;-;1121;48900;0
;08/01/2026;Piutang Pak Sodik;-;1111;0;48900
;08/01/2026;Penjualan 2 pcs minyak goreng dan 1 karus beras 25 kg ke Pak Sodik;-;5111;425700;0
;08/01/2026;Penjualan 2 pcs minyak goreng dan 1 karus beras 25 kg ke Pak Sodik;-;1131;0;425700
;08/01/2026;Penjualan 2 pcs minyak goreng dan 1 karus beras 25 kg ke Pak Sodik;-;1121;442500;0
;08/01/2026;Penjualan 2 pcs minyak goreng dan 1 karus beras 25 kg ke Pak Sodik;-;4111;0;442500
;08/01/2026;Pembelian BBM;-;5172;100000;0
;08/01/2026;Pembelian BBM;-;2142;0;100000
;09/01/2026;Pembelian akomodasi makan Mas Denny;-;5171;61000;0
;09/01/2026;Pembelian akomodasi makan Mas Denny;-;2141;0;61000
;09/01/2026;Pembelian akomodasi makan Mas Denny;-;5171;21100;0
;09/01/2026;Pembelian akomodasi makan Mas Denny;-;2141;0;21100
;10/01/2026;Pelunasan utang pembelian mie mocaf dll ke Pak Wisnu (pembelian 7/1);-;2111;9285500;0
;10/01/2026;Pelunasan utang pembelian mie mocaf dll ke Pak Wisnu (pembelian 7/1);-;5221;2500;0
;10/01/2026;Pelunasan utang pembelian mie mocaf dll ke Pak Wisnu (pembelian 7/1);-;1112;0;9288000
;10/01/2026;Kas bon belanja persediaan;-;1121;2000000;0
;10/01/2026;Kas bon belanja persediaan;-;1112;0;2000000
;10/01/2026;Pelunasan kas bon belanja persediaan;-;1111;2000000;0
;10/01/2026;Pelunasan kas bon belanja persediaan;-;1121;0;2000000
;10/01/2026;Pembelian persediaan di Gunung Mas;-;1131;2484000;0
;10/01/2026;Pembelian persediaan di Gunung Mas;-;1111;0;2484000
;10/01/2026;Parkir di Topaz;-;5191;3000;0
;10/01/2026;Parkir di Topaz;-;1111;0;3000
;10/01/2026;Parkir di BRI;-;5191;3000;0
;10/01/2026;Parkir di BRI;-;1111;0;3000
;10/01/2026;Parkir di Topaz;-;5191;3000;0
;10/01/2026;Parkir di Topaz;-;1111;0;3000
;10/01/2026;Pembelian 2400 pcs kerupuk udang finna ke Bu Lis;-;1131;2280000;0
;10/01/2026;Pembelian 2400 pcs kerupuk udang finna ke Bu Lis;-;2111;0;2280000
;11/01/2026;Kas masuk untuk belanja persediaan dari Mas Denny;-;1111;1500000;0
;11/01/2026;Kas masuk untuk belanja persediaan dari Mas Denny;-;2111;0;1500000
;11/01/2026;Kas bon belanja persediaan;-;1121;2000000;0
;11/01/2026;Kas bon belanja persediaan;-;1112;0;2000000
;11/01/2026;Pelunasan kas bon belanja persediaan;-;1111;2000000;0
;11/01/2026;Pelunasan kas bon belanja persediaan;-;1121;0;2000000
;11/01/2026;Parkir di BRI;-;5191;3000;0
;11/01/2026;Parkir di BRI;-;1111;0;3000
;11/01/2026;Pembelian persediaan di Topaz;-;1131;1130400;0
;11/01/2026;Pembelian persediaan di Topaz;-;1111;0;1130400
;11/01/2026;Parkir di Topaz;-;5191;3000;0
;11/01/2026;Parkir di Topaz;-;1111;0;3000
;11/01/2026;Pembelian 13 pcs tepung serbaguna sajiku di Gunung Mas;-;1131;292500;0
;11/01/2026;Pembelian 13 pcs tepung serbaguna sajiku di Gunung Mas;-;1111;0;292500
;11/01/2026;Parkir di Gunung Mas;-;5191;3000;0
;11/01/2026;Parkir di Gunung Mas;-;1111;0;3000
;11/01/2026;Pembelian persediaan di Pasar Induk;-;1131;906000;0
;11/01/2026;Pembelian persediaan di Pasar Induk;-;1111;0;906000
;11/01/2026;Parkir di Pasar Induk;-;5191;3000;0
;11/01/2026;Parkir di Pasar Induk;-;1111;0;3000
;11/01/2026;Pembelian persediaan di Depo Pelita;-;1131;999000;0
;11/01/2026;Pembelian persediaan di Depo Pelita;-;1111;0;999000
;11/01/2026;Parkir di Depo Pelita;-;5191;4000;0
;11/01/2026;Parkir di Depo Pelita;-;1111;0;4000
;11/01/2026;Pembelian persediaan di Topaz + kresek putih;-;1131;150400;0
;11/01/2026;Pembelian persediaan di Topaz + kresek putih;-;5211;500;0
;11/01/2026;Pembelian persediaan di Topaz + kresek putih;-;1111;0;150900
;11/01/2026;Parkir di Topaz;-;5191;3000;0
;11/01/2026;Parkir di Topaz;-;1111;0;3000
;11/01/2026;Pembelian 4 pcs kaldu jamur 200 g di Sahabat Grosir;-;1131;120000;0
;11/01/2026;Pembelian 4 pcs kaldu jamur 200 g di Sahabat Grosir;-;1111;0;120000
;11/01/2026;Pembelian 120 kg melon SPPG Kutabanjarnegara ke Bu Lis;-;1131;2040000;0
;11/01/2026;Pembelian 120 kg melon SPPG Kutabanjarnegara ke Bu Lis;-;2111;0;2040000
;11/01/2026;Pembelian 160 kg buah naga SPPG MBS Wanayasa ke Bu Lis;-;1131;1536000;0
;11/01/2026;Pembelian 160 kg buah naga SPPG MBS Wanayasa ke Bu Lis;-;2111;0;1536000
;11/01/2026;Pembelian 48 kg abon ayam ke Bu Fitri;-;1131;9600000;0
;11/01/2026;Pembelian 48 kg abon ayam ke Bu Fitri;-;2111;0;9600000
;11/01/2026;Pembelian 45 kg timun ke Pak Pur;-;1131;270000;0
;11/01/2026;Pembelian 45 kg timun ke Pak Pur;-;2111;0;270000
;11/01/2026;Pembelian 60 kg jagung putren ke Bu Dewi;-;1131;300000;0
;11/01/2026;Pembelian 60 kg jagung putren ke Bu Dewi;-;2111;0;300000
;11/01/2026;Pembelian persediaan ke Pak Wisnu;-;1131;2002000;0
;11/01/2026;Pembelian persediaan ke Pak Wisnu;-;2111;0;2002000
;11/01/2026;Pembelian BBM;-;5172;100000;0
;11/01/2026;Pembelian BBM;-;2142;0;100000
;11/01/2026;Pembelian akomodasi makan Mas Denny;-;5171;50000;0
;11/01/2026;Pembelian akomodasi makan Mas Denny;-;2141;0;50000
;11/01/2026;Pembelian akomodasi makan Pak Sodik;-;5171;25000;0
;11/01/2026;Pembelian akomodasi makan Pak Sodik;-;2141;0;25000
;11/01/2026;Pengiriman SPPG Kutabanjarnegara;-;5111;19499050;0
;11/01/2026;Pengiriman SPPG Kutabanjarnegara;-;1131;0;19499050
;11/01/2026;Pengiriman SPPG Kutabanjarnegara;-;1121;22156000;0
;11/01/2026;Pengiriman SPPG Kutabanjarnegara;-;4111;0;22156000
;11/01/2026;Pengiriman SPPG MBS Wanayasa;-;5111;1916000;0
;11/01/2026;Pengiriman SPPG MBS Wanayasa;-;1131;0;1916000
;11/01/2026;Pengiriman SPPG MBS Wanayasa;-;1121;3193000;0
;11/01/2026;Pengiriman SPPG MBS Wanayasa;-;4111;0;3193000
;11/01/2026;Pengiriman SPPG Merden;-;5111;4810650;0
;11/01/2026;Pengiriman SPPG Merden;-;1131;0;4810650
;11/01/2026;Pengiriman SPPG Merden;-;1121;5767500;0
;11/01/2026;Pengiriman SPPG Merden;-;4111;0;5767500
;11/01/2026;Pengiriman SPPG Susukan;-;5111;4194500;0
;11/01/2026;Pengiriman SPPG Susukan;-;1131;0;4194500
;11/01/2026;Pengiriman SPPG Susukan;-;1121;4645500;0
;11/01/2026;Pengiriman SPPG Susukan;-;4111;0;4645500
;12/01/2026;Pembelian 2 pcs nota di Toko Ria;-;1141;7000;0
;12/01/2026;Pembelian 2 pcs nota di Toko Ria;-;1111;0;7000
;12/01/2026;Kas bon belanja persediaan;-;1121;600000;0
;12/01/2026;Kas bon belanja persediaan;-;1111;0;600000
;12/01/2026;Pelunasan kas bon belanja persediaan;-;1111;600000;0
;12/01/2026;Pelunasan kas bon belanja persediaan;-;1121;0;600000
;12/01/2026;Pembelian 7 pcs delmonte saus tomat 1 kg di Topaz + kresek putih;-;1131;113400;0
