17/11/2025;Pembelian 160 kg anggur SPPG Merden;-;1131;5376000;0
17/11/2025;Pembelian 160 kg anggur SPPG Merden;-;2111;0;5376000
17/11/2025;Pengiriman 160 kg anggur SPPG Merden (pemesanan 15/11);-;5111;5376000;0
17/11/2025;Pengiriman 160 kg anggur SPPG Merden (pemesanan 15/11);-;1131;0;5376000
17/11/2025;Pengiriman 160 kg anggur SPPG Merden (pemesanan 15/11);-;1121;6000000;0
17/11/2025;Pengiriman 160 kg anggur SPPG Merden (pemesanan 15/11);-;4111;0;6000000
17/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;1131;18837700;0
17/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;2111;0;18837700
17/11/2025;Pembelian 959 pcs sari roti;-;1131;12946500;0
17/11/2025;Pembelian 959 pcs sari roti;-;2111;0;12946500
17/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;5111;12946500;0
17/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;1131;0;12946500
17/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;1121;17262000;0
17/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;4111;0;17262000
17/11/2025;Pengiriman SPPG Susukan (pemesanan 16/11);-;5111;4054800;0
17/11/2025;Pengiriman SPPG Susukan (pemesanan 16/11);-;1131;0;4054800
17/11/2025;Pengiriman SPPG Susukan (pemesanan 16/11);-;1121;5006500;0
17/11/2025;Pengiriman SPPG Susukan (pemesanan 16/11);-;4111;0;5006500
17/11/2025;Penjualan 50 kg beras dan 24 kg semangka untuk Pandanarum ke Pak Anwar;-;5111;892000;0
17/11/2025;Penjualan 50 kg beras dan 24 kg semangka untuk Pandanarum ke Pak Anwar;-;1131;0;892000
17/11/2025;Penjualan 50 kg beras dan 24 kg semangka untuk Pandanarum ke Pak Anwar;-;1121;941000;0
17/11/2025;Penjualan 50 kg beras dan 24 kg semangka untuk Pandanarum ke Pak Anwar;-;4111;0;941000
17/11/2025;39,1 kg persediaan semangka dibagikan;-;5171;312800;0
17/11/2025;39,1 kg persediaan semangka dibagikan;-;1131;0;312800
17/11/2025;Utang untuk pembelian BBM;-;5171;100000;0
17/11/2025;Utang untuk pembelian BBM;-;2141;0;100000
17/11/2025;Utang untuk pembelian akomodasi makan pengiriman;-;5171;40000;0
17/11/2025;Utang untuk pembelian akomodasi makan pengiriman;-;2141;0;40000
18/11/2025;Pelunasan utang pembelian BBM ke Pak Sodik;-;2141;100000;0
18/11/2025;Pelunasan utang pembelian BBM ke Pak Sodik;-;1111;0;100000
18/11/2025;Pelunasan utang pembelian akomodasi makan pengiriman ke Pak Sodik;-;2141;40000;0
18/11/2025;Pelunasan utang pembelian akomodasi makan pengiriman ke Pak Sodik;-;1111;0;40000
18/11/2025;Pembelian 200 kg telur tadus;-;1131;5160000;0
18/11/2025;Pembelian 200 kg telur tadus;-;2111;0;5160000
18/11/2025;Pembelian 5 pcs santan 1 liter di Gunung Mas;-;1131;292500;0
18/11/2025;Pembelian 5 pcs santan 1 liter di Gunung Mas;-;1111;0;292500
18/11/2025;Parkir di Topaz;-;5191;2000;0
18/11/2025;Parkir di Topaz;-;1111;0;2000
18/11/2025;Parkir di Gunung Mas;-;5191;2000;0
18/11/2025;Parkir di Gunung Mas;-;1111;0;2000
18/11/2025;Pengiriman SPPG Merden (pemesanan 17/11);-;5111;4169050;0
18/11/2025;Pengiriman SPPG Merden (pemesanan 17/11);-;1131;0;4169050
18/11/2025;Pengiriman SPPG Merden (pemesanan 17/11);-;1121;4917500;0
18/11/2025;Pengiriman SPPG Merden (pemesanan 17/11);-;4111;0;4917500
18/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;1131;5250100;0
18/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;2111;0;5250100
18/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;5111;4758000;0
18/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;1131;0;4758000
18/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;1121;5496000;0
18/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;4111;0;5496000
18/11/2025;Penjualan 518 pcs malkist ke Bu Tati MBS Wanayasa;-;5111;492100;0
18/11/2025;Penjualan 518 pcs malkist ke Bu Tati MBS Wanayasa;-;1131;0;492100
18/11/2025;Penjualan 518 pcs malkist ke Bu Tati MBS Wanayasa;-;1121;621600;0
18/11/2025;Penjualan 518 pcs malkist ke Bu Tati MBS Wanayasa;-;4111;0;621600
18/11/2025;Pembelian persediaan SPPG Susukan;-;1131;796500;0
18/11/2025;Pembelian persediaan SPPG Susukan;-;2111;0;796500
18/11/2025;Pengiriman SPPG Susukan (pemesanan 16/11);-;5111;796500;0
18/11/2025;Pengiriman SPPG Susukan (pemesanan 16/11);-;1131;0;796500
18/11/2025;Pengiriman SPPG Susukan (pemesanan 16/11);-;1121;943500;0
18/11/2025;Pengiriman SPPG Susukan (pemesanan 16/11);-;4111;0;943500
18/11/2025;Pelunasan utang pembelian 959 pcs sari roti (pembelian 17/11);-;2111;12946500;0
18/11/2025;Pelunasan utang pembelian 959 pcs sari roti (pembelian 17/11);-;5221;2500;0
18/11/2025;Pelunasan utang pembelian 959 pcs sari roti (pembelian 17/11);-;1112;0;12949000
18/11/2025;Pelunasan utang pembelian 1050 kg beras SPPG Merden (pembelian 10/11);-;2111;14175000;0
18/11/2025;Pelunasan utang pembelian 1050 kg beras SPPG Merden (pembelian 10/11);-;5221;2500;0
18/11/2025;Pelunasan utang pembelian 1050 kg beras SPPG Merden (pembelian 10/11);-;1112;0;14177500
18/11/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 16/11);-;2111;3099298;0
18/11/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 16/11);-;6111;0;1
18/11/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 16/11);-;1112;0;3099297
18/11/2025;Kas masuk dari BSI a.n. Galih Febianto;-;1112;5000000;0
18/11/2025;Kas masuk dari BSI a.n. Galih Febianto;-;2111;0;5000000
18/11/2025;Pelunasan utang pembelian telur tadus (pembelian 11/11);-;2111;5160000;0
18/11/2025;Pelunasan utang pembelian telur tadus (pembelian 11/11);-;5221;2500;0
18/11/2025;Pelunasan utang pembelian telur tadus (pembelian 11/11);-;1112;0;5162500
18/11/2025;Pelunasan sebagian utang pembelian susu UHT sebanyak 2480 pcs;-;2111;6014000;0
18/11/2025;Pelunasan sebagian utang pembelian susu UHT sebanyak 2480 pcs;-;5221;2500;0
18/11/2025;Pelunasan sebagian utang pembelian susu UHT sebanyak 2480 pcs;-;1112;0;6016500
19/11/2025;Pelunasan pembelian timbangan digital 300 kg shopee COD;-;2111;638700;0
19/11/2025;Pelunasan pembelian timbangan digital 300 kg shopee COD;-;5211;300;0
19/11/2025;Pelunasan pembelian timbangan digital 300 kg shopee COD;-;1111;0;639000
19/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;1131;19457000;0
19/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;2111;0;19457000
19/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;5111;38294700;0
19/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;1131;0;38294700
19/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;1121;45009500;0
19/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 15/11);-;4111;0;45009500
19/11/2025;Pembayaran upah tenaga bantu pengiriman (16/11);-;5121;50000;0
19/11/2025;Pembayaran upah tenaga bantu pengiriman (16/11);-;1111;0;50000
20/11/2025;Pembelian galon isi ulang;-;5171;35000;0
20/11/2025;Pembelian galon isi ulang;-;1111;0;35000
20/11/2025;Pelunasan pembelian troli besi dan krat keranjang shopee COD (pembelian 16/11);-;2111;792048;0
20/11/2025;Pelunasan pembelian troli besi dan krat keranjang shopee COD (pembelian 16/11);-;1111;0;792048
20/11/2025;Pembelian makanan ringan untuk gudang;-;5171;25000;0
20/11/2025;Pembelian makanan ringan untuk gudang;-;2141;0;25000
20/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 16/11);-;1112;13602360;0
20/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 16/11);-;1121;0;13602360
20/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 17/11);-;1112;5006500;0
20/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 17/11);-;1121;0;5006500
20/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 18/11);-;1112;943500;0
20/11/2025;Pelunasan piutang SPPG Susukan (pengiriman 18/11);-;1121;0;943500
20/11/2025;Interest on Account;-;1112;3135;0
20/11/2025;Interest on Account;-;4121;0;3135
20/11/2025;Tax;-;5222;627;0
20/11/2025;Tax;-;1112;0;627
21/11/2025;Pelunasan utang pembelian 500 kg beras SPPG Susukan;-;2111;6750000;0
21/11/2025;Pelunasan utang pembelian 500 kg beras SPPG Susukan;-;1112;0;6750000
21/11/2025;Pelunasan utang pembelian telur tadus dan pembayaran 60 peti kosong (pembelian 13/11);-;2111;5180000;0
21/11/2025;Pelunasan utang pembelian telur tadus dan pembayaran 60 peti kosong (pembelian 13/11);-;5211;300000;0
21/11/2025;Pelunasan utang pembelian telur tadus dan pembayaran 60 peti kosong (pembelian 13/11);-;5221;2500;0
21/11/2025;Pelunasan utang pembelian telur tadus dan pembayaran 60 peti kosong (pembelian 13/11);-;1112;0;5482500
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 9/11 dan 10/11);-;1112;28205400;0
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 9/11 dan 10/11);-;1121;0;28205400
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 11/11);-;1112;19547000;0
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 11/11);-;1121;0;19547000
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 12/11 dan 13/11);-;1112;36858800;0
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 12/11 dan 13/11);-;1121;0;36858800
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 16/11);-;1112;18113700;0
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 16/11);-;1121;0;18113700
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 17/11);-;1112;17262000;0
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 17/11);-;1121;0;17262000
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 18/11);-;1112;5496000;0
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 18/11);-;1121;0;5496000
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 19/11);-;1112;45009500;0
21/11/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 19/11);-;1121;0;45009500
21/11/2025;Pelunasan piutang SPPG Merden (pengiriman 16/11 dan 17/11);-;1112;15992140;0
21/11/2025;Pelunasan piutang SPPG Merden (pengiriman 16/11 dan 17/11);-;1121;0;15992140
21/11/2025;Pelunasan piutang SPPG Merden (pengiriman 18/11);-;1112;4917500;0
21/11/2025;Pelunasan piutang SPPG Merden (pengiriman 18/11);-;1121;0;4917500
21/11/2025;Penjualan 0,5 kg telur ke Mas Denny;-;5111;12900;0
21/11/2025;Penjualan 0,5 kg telur ke Mas Denny;-;1131;0;12900
21/11/2025;Penjualan 0,5 kg telur ke Mas Denny;-;1121;14800;0
21/11/2025;Penjualan 0,5 kg telur ke Mas Denny;-;4111;0;14800
22/11/2025;Pelunasan pembelian timbangan crown shopee COD (pembelian 16/11);-;2111;111120;0
22/11/2025;Pelunasan pembelian timbangan crown shopee COD (pembelian 16/11);-;5221;2500;0
22/11/2025;Pelunasan pembelian timbangan crown shopee COD (pembelian 16/11);-;1111;0;113620
22/11/2025;Pembelian alat toolkit;-;1141;35000;0
22/11/2025;Pembelian alat toolkit;-;1111;0;35000
22/11/2025;Pembelian 200 kg telur tadus;-;1131;5160000;0
22/11/2025;Pembelian 200 kg telur tadus;-;2111;0;5160000
22/11/2025;Penjualan 1 kg telur ke Pak Galih;-;5111;26500;0
22/11/2025;Penjualan 1 kg telur ke Pak Galih;-;1131;0;26500
22/11/2025;Penjualan 1 kg telur ke Pak Galih;-;1111;29500;0
22/11/2025;Penjualan 1 kg telur ke Pak Galih;-;4111;0;29500
22/11/2025;Pelunasan pembelian krat keranjang shopee COD (pembelian 16/11);-;2111;349455;0
22/11/2025;Pelunasan pembelian krat keranjang shopee COD (pembelian 16/11);-;1111;0;349455
22/11/2025;Pelunasan utang kas masuk dan kas bon pembelian freezer ke BSI a.n. Galih Febianto;-;2111;5000000;0
22/11/2025;Pelunasan utang kas masuk dan kas bon pembelian freezer ke BSI a.n. Galih Febianto;-;1121;6950000;0
22/11/2025;Pelunasan utang kas masuk dan kas bon pembelian freezer ke BSI a.n. Galih Febianto;-;5221;2500;0
22/11/2025;Pelunasan utang kas masuk dan kas bon pembelian freezer ke BSI a.n. Galih Febianto;-;1112;0;11952500
22/11/2025;Pelunasan kas bon pembelian freezer;-;1111;6950000;0
22/11/2025;Pelunasan kas bon pembelian freezer;-;1121;0;6950000
22/11/2025;Pembelian freezer;-;1211;6950000;0
22/11/2025;Pembelian freezer;-;1111;0;6950000
22/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 10/11 - 16/11);-;2111;42909700;0
22/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 10/11 - 16/11);-;1124;10000;0
22/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 10/11 - 16/11);-;5221;2500;0
22/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 10/11 - 16/11);-;1112;0;42922200
22/11/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 17/11);-;2111;7109400;0
22/11/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 17/11);-;1112;0;7109400
22/11/2025;Pelunasan utang pembelian telur tadus (pembelian 18/11);-;2111;5160000;0
22/11/2025;Pelunasan utang pembelian telur tadus (pembelian 18/11);-;5221;2500;0
22/11/2025;Pelunasan utang pembelian telur tadus (pembelian 18/11);-;1112;0;5162500
22/11/2025;Pelunasan sebagian utang 4139 pcs susu uht 125 ml (pembelian 21/10);-;2111;12417000;0
22/11/2025;Pelunasan sebagian utang 4139 pcs susu uht 125 ml (pembelian 21/10);-;5221;2500;0
22/11/2025;Pelunasan sebagian utang 4139 pcs susu uht 125 ml (pembelian 21/10);-;1112;0;12419500
22/11/2025;Pelunasan utang pembelian persediaan ke Berkah Saputra (pembelian 13/11);-;2111;910000;0
22/11/2025;Pelunasan utang pembelian persediaan ke Berkah Saputra (pembelian 13/11);-;1112;0;910000
23/11/2025;Penjualan 3,5 kg semangka;-;5111;28000;0
23/11/2025;Penjualan 3,5 kg semangka;-;1131;0;28000
23/11/2025;Penjualan 3,5 kg semangka;-;1111;31500;0
23/11/2025;Penjualan 3,5 kg semangka;-;4111;0;31500
23/11/2025;Pembelian persediaan ke SBS;-;1131;14935383;0
23/11/2025;Pembelian persediaan ke SBS;-;2111;0;14935383
23/11/2025;Pembelian 370 kg mix vegetable dan 207,5 kg kentang frozen;-;1131;16377500;0
23/11/2025;Pembelian 370 kg mix vegetable dan 207,5 kg kentang frozen;-;2111;0;16377500
23/11/2025;Pembelian akomodasi bakso;-;5171;150000;0
23/11/2025;Pembelian akomodasi bakso;-;1111;0;150000
23/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;1131;4954000;0
23/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;2111;0;4954000
23/11/2025;Pembelian persediaan SPPG Merden;-;1131;5976000;0
23/11/2025;Pembelian persediaan SPPG Merden;-;2111;0;5976000
23/11/2025;Pembelian persediaan SPPG Susukan;-;1131;3104500;0
23/11/2025;Pembelian persediaan SPPG Susukan;-;2111;0;3104500
23/11/2025;Pembelian 100 kg beras SPPG Susukan;-;1131;1350000;0
23/11/2025;Pembelian 100 kg beras SPPG Susukan;-;2111;0;1350000
23/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;5111;9406801;0
23/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;1131;0;9406801
23/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;1121;10640700;0
23/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;4111;0;10640700
23/11/2025;Pengiriman SPPG Susukan (pemesanan 22/11);-;5111;10339046;0
23/11/2025;Pengiriman SPPG Susukan (pemesanan 22/11);-;1131;0;10339046
23/11/2025;Pengiriman SPPG Susukan (pemesanan 22/11);-;1121;11880400;0
23/11/2025;Pengiriman SPPG Susukan (pemesanan 22/11);-;4111;0;11880400
23/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 21/11);-;5111;5893500;0
23/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 21/11);-;1131;0;5893500
23/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 21/11);-;1121;6455500;0
23/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 21/11);-;4111;0;6455500
23/11/2025;Pembelian akomodasi makan tim website;-;5171;75000;0
23/11/2025;Pembelian akomodasi makan tim website;-;2141;0;75000
24/11/2025;Pembelian persediaan SPPG Kutabanjarnegara;-;1131;4320000;0
24/11/2025;Pembelian persediaan SPPG Kutabanjarnegara;-;2111;0;4320000
24/11/2025;Pembelian 250 kg kentang SPPG Susukan;-;1131;3000000;0
24/11/2025;Pembelian 250 kg kentang SPPG Susukan;-;2111;0;3000000
24/11/2025;Pembelian 50 kg timun;-;1131;500000;0
24/11/2025;Pembelian 50 kg timun;-;2111;0;500000
24/11/2025;Pembelian 2070 pcs tahu kuning;-;1131;1138500;0
24/11/2025;Pembelian 2070 pcs tahu kuning;-;2111;0;1138500
24/11/2025;Pembelian 155 kg edamame;-;1131;5425000;0
24/11/2025;Pembelian 155 kg edamame;-;2111;0;5425000
24/11/2025;Pembelian persediaan ke SBS;-;1131;484800;0
24/11/2025;Pembelian persediaan ke SBS;-;2111;0;484800
24/11/2025;Pembelian 130 kg ayam;-;1131;6370000;0
24/11/2025;Pembelian 130 kg ayam;-;2111;0;6370000
24/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 22/11);-;5111;4122500;0
24/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 22/11);-;1131;0;4122500
24/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 22/11);-;1121;4471000;0
24/11/2025;Pengiriman SPPG MBS Wanayasa (pemesanan 22/11);-;4111;0;4471000
24/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;5111;8355900;0
24/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;1131;0;8355900
24/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;1121;9429600;0
24/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;4111;0;9429600
24/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 22/11);-;5111;27143917;0
24/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 22/11);-;1131;0;27143917
24/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 22/11);-;1121;30132400;0
24/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 22/11);-;4111;0;30132400
24/11/2025;Pengiriman SPPG Susukan (pemesanan 22/11);-;5111;3000000;0
24/11/2025;Pengiriman SPPG Susukan (pemesanan 22/11);-;1131;0;3000000
24/11/2025;Pengiriman SPPG Susukan (pemesanan 22/11);-;1121;3875000;0
24/11/2025;Pengiriman SPPG Susukan (pemesanan 22/11);-;4111;0;3875000
24/11/2025;15 kg persediaan edamame busuk;-;5311;525000;0
24/11/2025;15 kg persediaan edamame busuk;-;1131;0;525000
24/11/2025;Pengembalian kelebihan transfer dari Bu Lis (pelunasan 20/11);-;1111;10000;0
24/11/2025;Pengembalian kelebihan transfer dari Bu Lis (pelunasan 20/11);-;1124;0;10000
24/11/2025;Pelunasan pembelian jajanan kering ke Mas Denny (pembelian 20/11);-;2141;25000;0
24/11/2025;Pelunasan pembelian jajanan kering ke Mas Denny (pembelian 20/11);-;1111;0;25000
24/11/2025;Pelunasan pembelian akomodasi makan tim website (pembelian 23/11);-;2141;75000;0
24/11/2025;Pelunasan pembelian akomodasi makan tim website (pembelian 23/11);-;1111;0;75000
24/11/2025;Pelunasan utang pembelian 350 kg telur UD Pradipta Buah (pembelian 11/11);-;2111;9275000;0
24/11/2025;Pelunasan utang pembelian 350 kg telur UD Pradipta Buah (pembelian 11/11);-;2151;0;9275000
25/11/2025;Reimburse uang Pak Galih untuk pelunasan utang pembelian 350 kg telur (pelunasan 24/11);-;2151;9275000;0
25/11/2025;Reimburse uang Pak Galih untuk pelunasan utang pembelian 350 kg telur (pelunasan 24/11);-;5221;2500;0
25/11/2025;Reimburse uang Pak Galih untuk pelunasan utang pembelian 350 kg telur (pelunasan 24/11);-;1112;0;9277500
25/11/2025;Kas bon pembelian showcase;-;1121;3550000;0
25/11/2025;Kas bon pembelian showcase;-;5221;2500;0
25/11/2025;Kas bon pembelian showcase;-;1112;0;3552500
25/11/2025;Pelunasan kas bon pembelian showcase;-;1111;3550000;0
25/11/2025;Pelunasan kas bon pembelian showcase;-;1121;0;3550000
25/11/2025;Pembelian showcase;-;1211;3550000;0
25/11/2025;Pembelian showcase;-;1111;0;3550000
25/11/2025;Kas masuk untuk kas bon BBM;-;1111;100000;0
25/11/2025;Kas masuk untuk kas bon BBM;-;2141;0;100000
25/11/2025;Kas bon BBM pengiriman;-;1123;100000;0
25/11/2025;Kas bon BBM pengiriman;-;1111;0;100000
25/11/2025;Kas harian masuk dari kas di bank;-;1111;10000000;0
25/11/2025;Kas harian masuk dari kas di bank;-;5221;2500;0
25/11/2025;Kas harian masuk dari kas di bank;-;1112;0;10002500
25/11/2025;Pembelian 29 kg tomat;-;1131;406000;0
25/11/2025;Pembelian 29 kg tomat;-;2111;0;406000
25/11/2025;Pembelian 2070 pcs tahu kulit;-;1131;1242000;0
25/11/2025;Pembelian 2070 pcs tahu kulit;-;2111;0;1242000
25/11/2025;Pelunasan utang pembelian 155 kg edamame (pembelian 24/11);-;2111;5425000;0
25/11/2025;Pelunasan utang pembelian 155 kg edamame (pembelian 24/11);-;1111;0;5425000
25/11/2025;Pelunasan utang pembelian 2070 pcs tahu kuning (pembelian 24/11);-;2111;1138500;0
25/11/2025;Pelunasan utang pembelian 2070 pcs tahu kuning (pembelian 24/11);-;1111;0;1138000
25/11/2025;Pelunasan utang pembelian 2070 pcs tahu kuning (pembelian 24/11);-;6111;0;500
25/11/2025;Pelunasan utang kas masuk untuk kas bon BBM;-;2141;100000;0
25/11/2025;Pelunasan utang kas masuk untuk kas bon BBM;-;1111;0;100000
25/11/2025;Biaya BBM motor Pak Sodik;-;5171;20000;0
25/11/2025;Biaya BBM motor Pak Sodik;-;1111;0;20000
25/11/2025;Pembayaran upah tenaga bantu pengiriman;-;5121;50000;0
25/11/2025;Pembayaran upah tenaga bantu pengiriman;-;1111;0;50000
25/11/2025;Pelunasan kas bon BBM pengiriman;-;1111;100000;0
25/11/2025;Pelunasan kas bon BBM pengiriman;-;1123;0;100000
25/11/2025;Pembelian BBM pengiriman;-;5171;100000;0
25/11/2025;Pembelian BBM pengiriman;-;1111;0;100000
25/11/2025;Pembelian 3 kg timun;-;1131;30000;0
25/11/2025;Pembelian 3 kg timun;-;1111;0;30000
25/11/2025;Pembelian stop kontak dan T listrik;-;1141;87000;0
25/11/2025;Pembelian stop kontak dan T listrik;-;1111;0;87000
25/11/2025;Pembelian 150 kg beras SPPG Susukan;-;1131;2025000;0
25/11/2025;Pembelian 150 kg beras SPPG Susukan;-;2111;0;2025000
25/11/2025;Pembelian persediaan SPPG Kutabanjarnegara;-;1131;3750000;0
25/11/2025;Pembelian persediaan SPPG Kutabanjarnegara;-;2111;0;3750000
25/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;1131;6370000;0
25/11/2025;Pembelian persediaan SPPG MBS Wanayasa;-;2111;0;6370000
25/11/2025;Pembelian 1 kg ayam;-;1131;34500;0
25/11/2025;Pembelian 1 kg ayam;-;2111;0;34500
25/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 22/11);-;5111;19003850;0
25/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 22/11);-;1131;0;19003850
25/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 22/11);-;1121;21622100;0
25/11/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 22/11);-;4111;0;21622100
25/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;5111;6011900;0
25/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;1131;0;6011900
25/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;1121;6619500;0
25/11/2025;Pengiriman SPPG Merden (pemesanan 22/11);-;4111;0;6619500
25/11/2025;Pengiriman 150 kg beras SPPG Susukan (pemesanan 25/11);-;5111;2025000;0
25/11/2025;Pengiriman 150 kg beras SPPG Susukan (pemesanan 25/11);-;1131;0;2025000
25/11/2025;Pengiriman 150 kg beras SPPG Susukan (pemesanan 25/11);-;1121;2250000;0
25/11/2025;Pengiriman 150 kg beras SPPG Susukan (pemesanan 25/11);-;4111;0;2250000
25/11/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 23/11);-;2111;14668683;0
25/11/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 23/11);-;1112;0;14668683
25/11/2025;Pelunasan utang pembelian bawang merah dan bawang putih ke Bu Lis (pembelian 8/11);-;2111;1380000;0
25/11/2025;Pelunasan utang pembelian bawang merah dan bawang putih ke Bu Lis (pembelian 8/11);-;5221;2500;0
25/11/2025;Pelunasan utang pembelian bawang merah dan bawang putih ke Bu Lis (pembelian 8/11);-;1112;0;1382500
25/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 17/11);-;2111;18837700;0
25/11/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 17/11);-;1112;0;18837700
25/11/2025;Pelunasan utang pembelian mix vegetable dan kentang frozen (pembelian 23/11);-;2111;16377500;0
25/11/2025;Pelunasan utang pembelian mix vegetable dan kentang frozen (pembelian 23/11);-;5221;2500;0
25/11/2025;Pelunasan utang pembelian mix vegetable dan kentang frozen (pembelian 23/11);-;1112;0;16380000
25/11/2025;Pembayaran BPOM kopi;-;1124;150000;0
25/11/2025;Pembayaran BPOM kopi;-;5221;2500;0
25/11/2025;Pembayaran BPOM kopi;-;1112;0;152500
25/11/2025;3 kg persediaan semangka dibagikan gratis;-;5171;24000;0
25/11/2025;3 kg persediaan semangka dibagikan gratis;-;1131;0;24000
26/11/2025;Pembelian rak penyimpanan gudang di shopee;-;1211;499750;0
26/11/2025;Pembelian rak penyimpanan gudang di shopee;-;1111;0;499750
26/11/2025;Pembelian ATK;-;1141;155000;0
26/11/2025;Pembelian ATK;-;1111;0;155000
26/11/2025;Pembelian perlengkapan gudang;-;1141;72500;0
26/11/2025;Pembelian perlengkapan gudang;-;5211;500;0
26/11/2025;Pembelian perlengkapan gudang;-;1111;0;73000
26/11/2025;Pembelian perlengkapan kebersihan;-;1141;70000;0
26/11/2025;Pembelian perlengkapan kebersihan;-;1111;0;70000
26/11/2025;Parkir di Topaz;-;5191;2000;0
26/11/2025;Parkir di Topaz;-;1111;0;2000
26/11/2025;Pembelian persediaan ke SBS;-;1131;4999900;0
26/11/2025;Pembelian persediaan ke SBS;-;2111;0;4999900
